id	filename	md5	size	state
444a2332-9e52-4cf8-94d9-07a8b829633e	444a2332-9e52-4cf8-94d9-07a8b829633e/d2b6a1a6-ed16-4374-8b28-912237ed87c2.rna_seq.augmented_star_gene_counts.tsv	676dbe0b0673c69a137a8f550e39f03f	4242921	validated
44eeae34-4bf4-47d8-aae4-b8916f80bb42	44eeae34-4bf4-47d8-aae4-b8916f80bb42/200cce65-c15c-4c1c-9b4c-3162e8fb180d.rna_seq.augmented_star_gene_counts.tsv	1118d397e73acc7faa52392338a30015	4247853	validated
450dbf45-d1f1-4a0f-acc4-1210c1f21d10	450dbf45-d1f1-4a0f-acc4-1210c1f21d10/36b191bd-843f-45e6-9ff2-d99f649c5d0f.rna_seq.augmented_star_gene_counts.tsv	5b4d2eb19ebeea3df6f8a92bf59bace9	4224811	validated
456a121c-a767-43a4-8d7a-30e4d8107a62	456a121c-a767-43a4-8d7a-30e4d8107a62/045a8628-9c12-4816-ae31-bad5ba0d784f.rna_seq.augmented_star_gene_counts.tsv	2f0f00852e8b935f9257ea19900dac63	4249773	validated
459bf195-8e11-4b92-835c-95b98886580a	459bf195-8e11-4b92-835c-95b98886580a/6947b479-bcd0-40e8-b247-3903dab1a8d2.rna_seq.augmented_star_gene_counts.tsv	be90e1f9efe93adbbb1e6a8507d01bf0	4230246	validated
4649293d-11cc-4da4-b083-c7647e44fd60	4649293d-11cc-4da4-b083-c7647e44fd60/71d11e4c-6fe8-47ba-91a5-6566158614fa.rna_seq.augmented_star_gene_counts.tsv	dcacc7836005a83ca406fd8fb31d3973	4228247	validated
477a4ae1-84c0-49f2-b3b3-4015b8c26f18	477a4ae1-84c0-49f2-b3b3-4015b8c26f18/4250878d-ba0b-47e1-96c6-f2331f93ce37.rna_seq.augmented_star_gene_counts.tsv	ea45d49f0aff6cb935f93fcfd9beaef5	4237877	validated
49627593-7be5-4ea7-b364-2a8826b7f41c	49627593-7be5-4ea7-b364-2a8826b7f41c/6ce1df69-82de-4672-bdbc-0dc415983095.rna_seq.augmented_star_gene_counts.tsv	79d64a0b1058082f77f90778a0f96bb1	4249940	validated
4af1f2b3-5b91-4fea-9268-70435ee322f2	4af1f2b3-5b91-4fea-9268-70435ee322f2/404948ed-abef-4949-8375-64908c0d52c0.rna_seq.augmented_star_gene_counts.tsv	1afc545b07603625ef9fa53d86f925cd	4244154	validated
4b4d9eb1-5ceb-49e5-8ff2-d24ab8d60356	4b4d9eb1-5ceb-49e5-8ff2-d24ab8d60356/33ce2e6b-71eb-459d-9b05-9495a21be871.rna_seq.augmented_star_gene_counts.tsv	86a2605c6a931a8730314025df605088	4227726	validated
4b88ba3b-6b4b-42b4-a64d-d45358cef26d	4b88ba3b-6b4b-42b4-a64d-d45358cef26d/f505fb40-a27a-4a6a-9a3d-1f11a4b834b3.rna_seq.augmented_star_gene_counts.tsv	d451999af2c6feec210d3a0189715472	4242414	validated
4bc70225-3511-4571-8029-7ac499e60742	4bc70225-3511-4571-8029-7ac499e60742/ec1ada4a-34c5-4d5f-a75f-25fc45d05a28.rna_seq.augmented_star_gene_counts.tsv	3012d88f1baec8178bc35da81161d271	4254634	validated
4bed9101-07f4-4d76-b79f-6eb8de04bd19	4bed9101-07f4-4d76-b79f-6eb8de04bd19/2856d609-b09a-486e-8552-23abaa1df201.rna_seq.augmented_star_gene_counts.tsv	c4664928ffeed375a6ab93a7a80d8db1	4243935	validated
4c8938ac-74ea-46f3-af36-8aa38d01e380	4c8938ac-74ea-46f3-af36-8aa38d01e380/a01b2990-48f1-4513-8438-df7d1c39b51f.rna_seq.augmented_star_gene_counts.tsv	349c2d023c5800bdf991ed6945cf61f5	4239356	validated
4ce4dd1e-b115-43d4-b680-259cdf8662f4	4ce4dd1e-b115-43d4-b680-259cdf8662f4/ca69f18c-ec4c-4ba0-851b-03fd454888ba.rna_seq.augmented_star_gene_counts.tsv	cd23998149c583e13ec3edc43edefe11	4218712	validated
4d804ce4-aa09-4ffb-b2b6-d1e71af42b9c	4d804ce4-aa09-4ffb-b2b6-d1e71af42b9c/20b53d22-a134-4522-b7b8-b42782577ad9.rna_seq.augmented_star_gene_counts.tsv	99494d1463203ccf1f3d293417350861	4223230	validated
50131614-6680-40a9-a26f-b69741146c8c	50131614-6680-40a9-a26f-b69741146c8c/04b6d829-b031-4d9b-99cd-7f9007227edd.rna_seq.augmented_star_gene_counts.tsv	6d78775cc39452d8a5fed1c5273191e6	4216265	validated
51874595-feb0-41a6-811f-dd732cf6c93c	51874595-feb0-41a6-811f-dd732cf6c93c/f60c516c-6be7-4dda-9e46-46a87039c099.rna_seq.augmented_star_gene_counts.tsv	8b8b31a2d399a5c7f0b0c3ba61a543d1	4268629	validated
51eb0c58-e29a-4e05-8b1e-93cbe016c05f	51eb0c58-e29a-4e05-8b1e-93cbe016c05f/88c49e2a-ad65-411f-b9d9-df83de6f2b2a.rna_seq.augmented_star_gene_counts.tsv	677262cf281e2ed4d06ae4aec6e4cf2b	4250303	validated
53d676ac-d7aa-48b1-8d7b-494ee3dfce2a	53d676ac-d7aa-48b1-8d7b-494ee3dfce2a/b11f8af1-b2a1-474c-a6d7-e28fc0df6885.rna_seq.augmented_star_gene_counts.tsv	4aef5155db75043d59f9a6c619c9bf76	4215901	validated
5416b72f-7e75-4fab-a0e0-5396b5bf6cbe	5416b72f-7e75-4fab-a0e0-5396b5bf6cbe/39c60ad1-540a-4ad9-a735-b83f5d1c51f1.rna_seq.augmented_star_gene_counts.tsv	e7fb29c1e089cdb60400570d4c8d083a	4240194	validated
54bbc769-1001-4bdc-991a-e1ef0b969aef	54bbc769-1001-4bdc-991a-e1ef0b969aef/6571f6d5-963a-4ff7-9174-2b4d61c11069.rna_seq.augmented_star_gene_counts.tsv	b78907295e231e2e89625d28bfb1e948	4248054	validated
54bde4b3-b158-4836-a593-68b414076832	54bde4b3-b158-4836-a593-68b414076832/93803595-0b8a-4d0b-9439-e1d7d1eb6fd4.rna_seq.augmented_star_gene_counts.tsv	9cd9bcd9cd61b85fb8cb0a69ee7fa079	4211061	validated
554056ed-3d15-43df-baca-38683f381695	554056ed-3d15-43df-baca-38683f381695/7f9c22b2-5615-42af-9c73-4ad5718b1fd1.rna_seq.augmented_star_gene_counts.tsv	9c50c7aefaa4e4ddccc923cd2ca3f7eb	4248382	validated
55d27295-1e5e-45bf-a4b5-d731f3e538ff	55d27295-1e5e-45bf-a4b5-d731f3e538ff/7aaf54b8-2be8-4b92-91c9-cfc21671dc60.rna_seq.augmented_star_gene_counts.tsv	f9be5cac245a0bccd44095c15eb47557	4242551	validated
56c0c169-5480-4d14-b0d7-bd4214d0e7cf	56c0c169-5480-4d14-b0d7-bd4214d0e7cf/d088027b-e691-4962-bf1c-85abd24ac76c.rna_seq.augmented_star_gene_counts.tsv	b3c0d64fe012e162fa9d8178f8ab5ca5	4247082	validated
570657de-da5c-4b5a-9b85-7753729722b6	570657de-da5c-4b5a-9b85-7753729722b6/d620997f-b99e-4e20-a20d-d5b67ba3ce4b.rna_seq.augmented_star_gene_counts.tsv	0c3a87ba0f0e7c535bd9a63d154a7d64	4243355	validated
574174d5-f635-414b-ae70-afdd6ec6ddcf	574174d5-f635-414b-ae70-afdd6ec6ddcf/cebc70af-a3df-45ef-9656-050f382f64e8.rna_seq.augmented_star_gene_counts.tsv	37c2d3cf23854a8e4f325880f1d1159f	4248101	validated
5839c040-bff3-4c8d-82ee-45d0bc793963	5839c040-bff3-4c8d-82ee-45d0bc793963/fd950816-2bc3-4e25-90b4-6a6a049cd809.rna_seq.augmented_star_gene_counts.tsv	077566cb6570c5adb03609dc045ae286	4241848	validated
59209c08-84ab-476a-9346-bc7599f21e4e	59209c08-84ab-476a-9346-bc7599f21e4e/60f5346b-09a0-4def-86f9-06d791fc4d7c.rna_seq.augmented_star_gene_counts.tsv	8c1171400d6451b8e7170f627395c432	4227344	validated
5a2427b9-3e21-4ae3-bde7-06efcdf2bea3	5a2427b9-3e21-4ae3-bde7-06efcdf2bea3/b45c00da-6d61-4b10-befa-dc1123f955a9.rna_seq.augmented_star_gene_counts.tsv	b677dbfad67842df4f83ed23dabbd0d0	4240477	validated
5a30c998-2b04-4f65-9427-777b2c609c49	5a30c998-2b04-4f65-9427-777b2c609c49/54f5fb74-d1b8-4ad8-a1d3-2949ef36653f.rna_seq.augmented_star_gene_counts.tsv	240ea7c8754dc530a6e682133c97c37e	4230574	validated
5ab9f2d4-e7da-4337-a0e0-24c3a79800c4	5ab9f2d4-e7da-4337-a0e0-24c3a79800c4/69faa26c-4763-411b-affb-5eee559b70e1.rna_seq.augmented_star_gene_counts.tsv	7a3d1941dab5399c008ad10aad1df77b	4249694	validated
5b02eedb-7b3b-45b2-9552-74b3828da597	5b02eedb-7b3b-45b2-9552-74b3828da597/f26ac65f-2536-4431-9938-45de5996582e.rna_seq.augmented_star_gene_counts.tsv	cf5123baad1e75e1f2be3aa7f207e573	4248007	validated
5c6c31d5-326b-44ea-9c7a-519ac446da3b	5c6c31d5-326b-44ea-9c7a-519ac446da3b/e84acff3-3067-49e4-82b7-dbbddfddb723.rna_seq.augmented_star_gene_counts.tsv	d892a97409344d222e6864427282f847	4199152	validated
5d90192a-0271-4169-ba9d-e52cf081a5c3	5d90192a-0271-4169-ba9d-e52cf081a5c3/c99203bc-27cb-4af5-983f-46d87525a034.rna_seq.augmented_star_gene_counts.tsv	8003357d35c0dcb89675c6c17ab72d31	4243526	validated
5de95bee-c987-47a2-a375-5cc5458f22fd	5de95bee-c987-47a2-a375-5cc5458f22fd/37bae717-22b7-4a28-8768-ab83c62ad8ee.rna_seq.augmented_star_gene_counts.tsv	05665fec97d6f234b6f4eb080e0fa48b	4248830	validated
5deef317-126d-4435-ba6a-f36ba2c17018	5deef317-126d-4435-ba6a-f36ba2c17018/5990f089-fa26-4ba3-997c-61ff9c7d3dbb.rna_seq.augmented_star_gene_counts.tsv	c9f0ea706441c22681717a607b8bbb86	4229418	validated
5ee9b38e-1742-47aa-aa8d-927e90bc7f0c	5ee9b38e-1742-47aa-aa8d-927e90bc7f0c/fae111e5-9372-4e6d-8e0d-c158c478afc4.rna_seq.augmented_star_gene_counts.tsv	e8eea18baf43f6fcbd015be822b17fe1	4224179	validated
5fcd9276-cf0e-4b88-bf8b-efdac7a2defa	5fcd9276-cf0e-4b88-bf8b-efdac7a2defa/e0497b17-99ef-4d0b-afc9-9fcd5769baaa.rna_seq.augmented_star_gene_counts.tsv	9b906c97298486f7d24b9ea7cf2c904e	4245993	validated
6037d66c-5c66-4a9f-a255-ee76a354b86e	6037d66c-5c66-4a9f-a255-ee76a354b86e/52f507d3-113b-4995-9b7a-8677e7812ef3.rna_seq.augmented_star_gene_counts.tsv	1a2b4a8bd085678df1bc98efbc8e1aa9	4246034	validated
60913ab3-15e5-4978-8ca8-e1a74f82f9e4	60913ab3-15e5-4978-8ca8-e1a74f82f9e4/7a4908be-65e5-4008-8eec-becdc9903c74.rna_seq.augmented_star_gene_counts.tsv	13fd2e8b4134cd9e741ba706a6993171	4239357	validated
60aa2851-1883-40c0-b41c-c0ba8292c368	60aa2851-1883-40c0-b41c-c0ba8292c368/abe6bb88-6bf3-41f2-897e-073edf2ebc33.rna_seq.augmented_star_gene_counts.tsv	70c601bbdb778356d94b425e8e8e1604	4235480	validated
60d81796-e5cb-4166-ad2e-32ce787268f2	60d81796-e5cb-4166-ad2e-32ce787268f2/77405f24-ebc0-45be-9beb-ac81ed1936d5.rna_seq.augmented_star_gene_counts.tsv	2dd84ddd8ce1ffca3f53cf3a2325394d	4210282	validated
60da8783-0760-4366-8647-f3284195592f	60da8783-0760-4366-8647-f3284195592f/e8c1b868-8139-4831-9c66-32f22d556f29.rna_seq.augmented_star_gene_counts.tsv	114f8d6241bf47b8e6560029f70dd8cb	4241342	validated
61445f43-1bce-4ea4-8583-7c421fb730b3	61445f43-1bce-4ea4-8583-7c421fb730b3/887aaafb-3913-4418-9991-1c48d4ab7629.rna_seq.augmented_star_gene_counts.tsv	dafd160f204ad27ad8b1a5c93f4086b1	4238987	validated
614ea667-8b70-4b0b-bb7c-a5c5b30490fc	614ea667-8b70-4b0b-bb7c-a5c5b30490fc/4a173140-8ec3-4f61-9cc4-86470fb75b8a.rna_seq.augmented_star_gene_counts.tsv	68fe92d601191c25e89c1d7b4ed9709e	4229946	validated
617be06c-8001-41ab-be2c-2a4050fe6ccc	617be06c-8001-41ab-be2c-2a4050fe6ccc/ff14b89f-5e47-49f2-9499-8d5224f067dc.rna_seq.augmented_star_gene_counts.tsv	f32a1c99de728838b57f267ab9b1c58e	4239993	validated
61e83633-f517-4616-aae0-71b17b1ea32e	61e83633-f517-4616-aae0-71b17b1ea32e/4a91d152-b46f-4721-a868-7ed491f9af56.rna_seq.augmented_star_gene_counts.tsv	3f38c43ce5a08ceedb94854bd85ec5d0	4252927	validated
629c9424-1e68-4f73-abe3-22fbd3fbbad5	629c9424-1e68-4f73-abe3-22fbd3fbbad5/f489cec9-6f4b-4364-b85a-d34cbc8c2015.rna_seq.augmented_star_gene_counts.tsv	37eb4bf42d593c32597673cfe9389f03	4261799	validated
6410bbd2-aeb4-4c5e-aa6b-38acac7333ed	6410bbd2-aeb4-4c5e-aa6b-38acac7333ed/9858ebaa-c001-462d-a0d2-7d302f4aaba1.rna_seq.augmented_star_gene_counts.tsv	a89d20b3cc4a594b53394c0d2c6ac12d	4252576	validated
64a2ddbe-3614-409a-af16-170a1471db2a	64a2ddbe-3614-409a-af16-170a1471db2a/3404cbdb-4d1b-462a-a820-58c4f01e84fc.rna_seq.augmented_star_gene_counts.tsv	807fc847881f8876e7d9a35c8cc5661d	4249319	validated
651cc270-e577-40ba-9c8d-e4c36e5118ca	651cc270-e577-40ba-9c8d-e4c36e5118ca/24397ba5-84a8-46da-a55d-5764690dc17c.rna_seq.augmented_star_gene_counts.tsv	a0d65f51deb97f217c5e54169f8264f6	4252059	validated
66930c94-a85f-47a2-9829-5eeebd0448f9	66930c94-a85f-47a2-9829-5eeebd0448f9/36fa95b5-2cf1-4033-91ee-832547ff52fd.rna_seq.augmented_star_gene_counts.tsv	70d9056aa179f29f853d02611e5cd1af	4249348	validated
67d9092b-ae85-4687-b092-3012dbfab47a	67d9092b-ae85-4687-b092-3012dbfab47a/51cf388b-effc-44bd-bd78-5b25878561a2.rna_seq.augmented_star_gene_counts.tsv	354b110ed8e27345e05412e286fdb329	4246445	validated
6827c4ab-4d67-41a3-9e37-b540f5d7c703	6827c4ab-4d67-41a3-9e37-b540f5d7c703/e1757a20-2d6f-4aee-bafb-804302b448ea.rna_seq.augmented_star_gene_counts.tsv	ed1e526526ccf1b30a450ec3bb95a4c4	4251418	validated
6835ae68-2f18-4239-ac8c-6a8291101e45	6835ae68-2f18-4239-ac8c-6a8291101e45/a4e0b059-6e1e-4e90-b55a-4e043e6ed051.rna_seq.augmented_star_gene_counts.tsv	54f5c72f5b00a5bb44bca579f5d7328e	4239866	validated
685a7e87-51f7-4da9-9ae1-659b1ff3c249	685a7e87-51f7-4da9-9ae1-659b1ff3c249/b134958f-ae1e-4309-9cfc-16b443ab10c8.rna_seq.augmented_star_gene_counts.tsv	ee43b207cf2a0717a8113b003f473a47	4245026	validated
689956e8-e5b8-4d66-a83d-9fc0c82fc2c6	689956e8-e5b8-4d66-a83d-9fc0c82fc2c6/05d2774d-cb3e-4485-9825-c04d4ca44bb6.rna_seq.augmented_star_gene_counts.tsv	f30817757d76cd7ff9ad130f9a0d5af0	4229588	validated
69531d59-6508-4074-a63a-27b047121681	69531d59-6508-4074-a63a-27b047121681/03ddea6f-d377-4e2a-a59d-91d5c5b6e4ed.rna_seq.augmented_star_gene_counts.tsv	bf13a5c22041eefe92f9f1f130a5f2dd	4244750	validated
69d44ffd-6b61-487d-b4c7-5808913f671c	69d44ffd-6b61-487d-b4c7-5808913f671c/ceb8abb5-067a-475c-99b2-128d66267b3f.rna_seq.augmented_star_gene_counts.tsv	fa452492d7cdee15efad7f93aa692d41	4238347	validated
69f7dc91-32d1-4359-850f-860aab36e433	69f7dc91-32d1-4359-850f-860aab36e433/0ce1eb02-a90c-484a-b861-c359562d3be1.rna_seq.augmented_star_gene_counts.tsv	9c17c3514b462ba80afe8f865c8465ff	4249599	validated
6a0df69c-6211-4db9-a278-fc7b2a2bb92c	6a0df69c-6211-4db9-a278-fc7b2a2bb92c/7412a444-9fad-4d96-a4d4-2c270045919a.rna_seq.augmented_star_gene_counts.tsv	8a88fd86a64b11a6659dc8608e37d938	4248718	validated
6a632943-e3a0-4c23-8a94-d18425abaa75	6a632943-e3a0-4c23-8a94-d18425abaa75/c0c076b8-8559-4403-ae4d-bfdf57522b59.rna_seq.augmented_star_gene_counts.tsv	5bc3cd81809b65b46c33b0dc45e09263	4234574	validated
6a94fd13-1867-4fc2-aa6d-c0ad48ac4390	6a94fd13-1867-4fc2-aa6d-c0ad48ac4390/e9c72888-0405-4c66-bcd5-bb56173bdcb2.rna_seq.augmented_star_gene_counts.tsv	73a4f7e5a9f313549ac7c21b60317229	4211030	validated
6b7ab5c5-620a-4cc3-a6dc-69e4aa8ac3f0	6b7ab5c5-620a-4cc3-a6dc-69e4aa8ac3f0/96b6c0a1-365f-435a-83ed-119a81e95cd8.rna_seq.augmented_star_gene_counts.tsv	bc4fc9d417cb5dff9e8d491382923299	4227058	validated
6c3a9d0b-5d61-41d0-b54c-432f33122a25	6c3a9d0b-5d61-41d0-b54c-432f33122a25/d9ce8aca-09dc-4140-a530-e6412c0ad927.rna_seq.augmented_star_gene_counts.tsv	83871cec83d33fd9df2c1ee278f3a3c6	4255086	validated
6f1de6d4-722d-46de-a586-593224079064	6f1de6d4-722d-46de-a586-593224079064/336b678c-b044-4b16-aa80-82c9ab769326.rna_seq.augmented_star_gene_counts.tsv	1daaab7813a4802ff4f9c5023dedf2fd	4232613	validated
6f71bc72-6878-478a-98af-da45cfbb4bd1	6f71bc72-6878-478a-98af-da45cfbb4bd1/55205481-335e-44c1-885a-fa5a33bd7edf.rna_seq.augmented_star_gene_counts.tsv	55248d7f458205ab71462a71a6cd0f13	4230464	validated
6fa64d4a-8a11-4b3e-852c-bf916c82259f	6fa64d4a-8a11-4b3e-852c-bf916c82259f/e4bd9518-37b8-4d39-b717-7c750f311eba.rna_seq.augmented_star_gene_counts.tsv	685c4d301e07350ef28d61db3cd0aacf	4247997	validated
70e189c6-3dc5-47ce-8d74-4aa4d90a2437	70e189c6-3dc5-47ce-8d74-4aa4d90a2437/e58cdc72-ac07-40cd-90c5-ebb2d0b8321d.rna_seq.augmented_star_gene_counts.tsv	690183353fa534131921962f6d6dfeb0	4219325	validated
71600f32-5a1f-477b-9ce5-2eb289504a57	71600f32-5a1f-477b-9ce5-2eb289504a57/0d3fac43-2d9d-4904-9650-40fd7af2942b.rna_seq.augmented_star_gene_counts.tsv	a51f8142d874770a5f7934094d581fbe	4249759	validated
717e77de-9276-4ad9-bb49-e333b7bf2df3	717e77de-9276-4ad9-bb49-e333b7bf2df3/86aad7af-3cf5-4941-9ef5-78aafdb57cc3.rna_seq.augmented_star_gene_counts.tsv	2da44698c01b3153c96f79cb08c24ca4	4227528	validated
7189b5ed-8bd7-4cb8-97d1-0b66f829f97c	7189b5ed-8bd7-4cb8-97d1-0b66f829f97c/3ad2ced8-3492-481a-b71a-a9be9647f44a.rna_seq.augmented_star_gene_counts.tsv	889ec99b6e661aff7962f184a6b5566e	4236325	validated
72183176-d844-452e-8736-303686bac768	72183176-d844-452e-8736-303686bac768/def5d534-0efd-450c-bde0-f69abbe48f7c.rna_seq.augmented_star_gene_counts.tsv	887df9fdce265fd05699c5902b2007fb	4225708	validated
72f34773-218d-41e0-93dc-7aae1ed50cee	72f34773-218d-41e0-93dc-7aae1ed50cee/97f42a19-6ae6-4cd5-b4f5-4777c44324e8.rna_seq.augmented_star_gene_counts.tsv	e33d18da29c04911931584a42b8941da	4245134	validated
744c9d5a-ea71-4888-b36b-c1a286715d7b	744c9d5a-ea71-4888-b36b-c1a286715d7b/df47f95a-fb4a-4ea2-a929-c1d1971997a0.rna_seq.augmented_star_gene_counts.tsv	c2eec86a3819264b2c93b09ba443c7f2	4244881	validated
74895f90-43ef-4d2e-ab0a-9e7177f9d27c	74895f90-43ef-4d2e-ab0a-9e7177f9d27c/bb335256-50b2-473f-a886-b62b7441c436.rna_seq.augmented_star_gene_counts.tsv	9da6caef7ee4a22fe52bf13657283d1f	4240739	validated
74f3f3cb-d6f1-4e4f-8c76-7ebeefa0dbcf	74f3f3cb-d6f1-4e4f-8c76-7ebeefa0dbcf/1483c347-bb2c-4678-af16-163e4fc1791d.rna_seq.augmented_star_gene_counts.tsv	d817744a44e396f268bae4a7fb8c08e9	4244621	validated
75a95ec8-b67a-4e0c-a959-61344628ab11	75a95ec8-b67a-4e0c-a959-61344628ab11/9ea6219c-d1fb-4f5b-bdab-c3492f180ac2.rna_seq.augmented_star_gene_counts.tsv	211ac5a87d1021fefd3cd5082bc26f28	4243645	validated
75c3d182-f026-4cfe-be32-a6bf4420ee13	75c3d182-f026-4cfe-be32-a6bf4420ee13/f8e0df1c-94bc-4e0f-b45e-51aa187c04d8.rna_seq.augmented_star_gene_counts.tsv	5c1e779102a4bf52aa9685dc15bb6f6d	4248216	validated
75d67809-394d-4146-8c4a-fd4f558b1df2	75d67809-394d-4146-8c4a-fd4f558b1df2/dc528d13-8cd7-475f-a1c5-d710b36199bb.rna_seq.augmented_star_gene_counts.tsv	3bc0e597d51c66ab10ca9eb7a209a570	4236059	validated
77b98b70-9bef-4e81-9eac-91467c322d4b	77b98b70-9bef-4e81-9eac-91467c322d4b/b198a226-f734-46c8-93db-0914f0fa6805.rna_seq.augmented_star_gene_counts.tsv	a4d38d5b2077c5af7b9d38e65f2cc19c	4201152	validated
77c261f0-384c-4906-a57e-7c3b35c17041	77c261f0-384c-4906-a57e-7c3b35c17041/44aa45ef-4bcd-47eb-a2ef-68b614d00a51.rna_seq.augmented_star_gene_counts.tsv	3f6a9bbc7fcc5601d3e3a75c2ed78557	4257560	validated
7888f7b7-38da-4cc7-b542-836b193adfbf	7888f7b7-38da-4cc7-b542-836b193adfbf/75615deb-e120-44f6-a585-1ca07987b7ef.rna_seq.augmented_star_gene_counts.tsv	ddb7cf8181cb231a3b8c95a0e156a8be	4228972	validated
79368096-6e7a-4d00-ae56-3ca3fee1546f	79368096-6e7a-4d00-ae56-3ca3fee1546f/7a13e0f8-ed80-4fc5-985a-f40a6585d416.rna_seq.augmented_star_gene_counts.tsv	5a7854e6d140691bb1235f0ecdf87a1f	4242737	validated
7961bfc9-d071-45fc-b392-dd12c8642b62	7961bfc9-d071-45fc-b392-dd12c8642b62/48a76a0c-4e67-466a-aeaa-fe2eafde4c03.rna_seq.augmented_star_gene_counts.tsv	eeaabb50b7b751089b7cf7ff094ba155	4243823	validated
79b13451-ebba-405d-9557-4dfe88d1b5af	79b13451-ebba-405d-9557-4dfe88d1b5af/3d2a576f-753e-4998-99e8-5a936bf6f3dd.rna_seq.augmented_star_gene_counts.tsv	8f3d624a76f2f4e9872a516bd9dfe1b0	4215351	validated
79fe87a6-d02d-445d-ac00-9817974f8189	79fe87a6-d02d-445d-ac00-9817974f8189/3b771109-4c7d-4963-9d89-4ea431c8ad57.rna_seq.augmented_star_gene_counts.tsv	63cf0d53760ed529c7e51b015f479ebf	4248683	validated
7a7637d0-110f-4809-a79f-9eead03c762b	7a7637d0-110f-4809-a79f-9eead03c762b/db0f3e8d-4a8e-48c7-8903-3dfba46d8401.rna_seq.augmented_star_gene_counts.tsv	a3186ce6998024f239261406046ede37	4249390	validated
7b5011b5-5816-4c25-ad72-31152b70b9a0	7b5011b5-5816-4c25-ad72-31152b70b9a0/954911a5-d0a0-42bb-842c-1dbd9ee60c6c.rna_seq.augmented_star_gene_counts.tsv	cf941e9abcf85d934d780aeb5a3c4d9a	4209977	validated
7b618409-40be-4c0a-bb0b-d8a305341504	7b618409-40be-4c0a-bb0b-d8a305341504/210daf0d-280e-4c43-a48b-65e5c2a92a77.rna_seq.augmented_star_gene_counts.tsv	95df3e5dbb38a7d9ddd05a1624ad9456	4249179	validated
7b8c7e1e-6df9-4b64-9d94-5f16c3dda92a	7b8c7e1e-6df9-4b64-9d94-5f16c3dda92a/4ac05a26-e45b-4936-99fa-e031cd5b212c.rna_seq.augmented_star_gene_counts.tsv	6f369749b8dcfec9b16bde246f0de8aa	4233927	validated
7c651197-9519-4ef2-85c9-16f05edb6a86	7c651197-9519-4ef2-85c9-16f05edb6a86/b5cdc094-4e31-42d9-8824-f3398e57f97c.rna_seq.augmented_star_gene_counts.tsv	664e464393bcc43b5dca2ed52083c5d6	4236987	validated
7dd407eb-da67-45b9-8630-28be882de4cb	7dd407eb-da67-45b9-8630-28be882de4cb/0f89ce0f-1176-4c48-af82-4917ccc8f919.rna_seq.augmented_star_gene_counts.tsv	d8afc541cd6c2a15d64ecdc334abedae	4230575	validated
7e774ac2-2ac2-426c-afb4-3698a59b2a8b	7e774ac2-2ac2-426c-afb4-3698a59b2a8b/45b03af8-f396-4c1b-809a-5e2aa7ce0769.rna_seq.augmented_star_gene_counts.tsv	9f5d57379f274bd5c3e44b1e7c5a14fb	4230611	validated
7f21d9fd-fd8a-44ec-b01f-93ded2b6babf	7f21d9fd-fd8a-44ec-b01f-93ded2b6babf/64d208b9-6a15-4077-885f-30d9cdedf147.rna_seq.augmented_star_gene_counts.tsv	0675319f5b30a72a7b0523140101a834	4229310	validated
7fcacc2d-12f1-438b-b70d-615f627f431f	7fcacc2d-12f1-438b-b70d-615f627f431f/9c71c75f-8b3c-487e-beb8-d372875b2b2d.rna_seq.augmented_star_gene_counts.tsv	cd1a9e5021b9c7c8e6ebf177941c2f3d	4236595	validated
80ca584a-28f6-4bd8-b1ec-7c169e9a2817	80ca584a-28f6-4bd8-b1ec-7c169e9a2817/09713ee2-9731-433f-8748-1b10b53d6a9a.rna_seq.augmented_star_gene_counts.tsv	56863811a962a9e0741d2fb4295ba52d	4246846	validated
819b706a-5f79-47b3-963c-72e445b7c9b5	819b706a-5f79-47b3-963c-72e445b7c9b5/c45fcca1-63ec-40f6-bd58-558a002f5b36.rna_seq.augmented_star_gene_counts.tsv	1bee4c79bb9b91089c8ca09457d56cbf	4259168	validated
81ddd54e-ce35-4a15-ba5c-a58b5cac12ff	81ddd54e-ce35-4a15-ba5c-a58b5cac12ff/5b56daff-2531-46b1-a277-86b88b878c61.rna_seq.augmented_star_gene_counts.tsv	b81041d46f814b136630f38d884c5fd3	4251659	validated
82ff78cf-87af-475f-9eae-0d6137734028	82ff78cf-87af-475f-9eae-0d6137734028/8a3d5786-f5fe-4c3b-9a58-23a3a0bfa6d4.rna_seq.augmented_star_gene_counts.tsv	8681562aa4fb32fd1740a58125418f51	4245464	validated
84c31e39-ba14-40df-a0c8-e85027587bc3	84c31e39-ba14-40df-a0c8-e85027587bc3/5eb967ae-6a4a-4109-948c-36f00dc471fe.rna_seq.augmented_star_gene_counts.tsv	64f347db12094cb7981b9c30497471d1	4221763	validated
863e6257-809d-48ea-a7d4-ef9fa030124d	863e6257-809d-48ea-a7d4-ef9fa030124d/7a5f6106-e991-4fdb-ae52-61099bd8c3b9.rna_seq.augmented_star_gene_counts.tsv	43ed989ad25bcea7ab08732655cf4fce	4246317	validated
876d7b5c-5f1b-46a2-86a0-d9ce88af6b65	876d7b5c-5f1b-46a2-86a0-d9ce88af6b65/81dcfef2-2a70-4868-bc63-4aeaf924aa7b.rna_seq.augmented_star_gene_counts.tsv	9cd155aec1cc55c25567c8dc9a51cc6d	4241224	validated
